Id,Label,links,total_link_strength,citations,degree.centr,closness.centr,betweeness.norm.centr,clustering,triangles,eigen.centr,component.number
14821,"mac nally r, 2000, biodivers conserv, v9, p655, doi 10.1023/a:1008985925162",212,213,3,212,0.434252,0.00071,0.340562,7617,0.013231,0
12673,"kery m, 2016, appl hierarchical mo, v1",538,564,8,538,0.49229,0.000708,0.162461,23468,0.065887,0
19275,"pollock kh, 1982, j wildlife manage, v46, p752, doi 10.2307/3808568",894,1056,20,894,0.502948,0.000705,0.096249,38420,0.139425,0
15957,"mckinney m. l., 2008, urban ecosystems, v11, p161, doi 10.1007/s11252-007-0045-4",579,630,10,579,0.490904,0.000701,0.132617,22191,0.073229,0
17520,"nichols jd, 2000, auk, v117, p393, doi 10.1642/0004-8038(2000)117[0393:adoafe]2.0.co;2",786,1031,20,786,0.502369,0.000701,0.110734,34162,0.116762,0
24227,"tobler mw, 2008, anim conserv, v11, p169, doi 10.1111/j.1469-1795.2008.00169.x",792,952,16,792,0.50366,0.000701,0.119389,37397,0.136361,0
24049,"thompson sk, 1994, biometrics, v50, p712, doi 10.2307/2532785",230,237,3,230,0.458181,0.000699,0.405126,10669,0.0246,0
3087,"brook bw, 2008, trends ecol evol, v23, p453, doi 10.1016/j.tree.2008.03.011",476,494,8,476,0.493953,0.000698,0.156524,17695,0.066011,0
12663,"kery m, 2010, conserv biol, v24, p1388, doi 10.1111/j.1523-1739.2010.01479.x",606,688,13,606,0.497223,0.000695,0.13042,23908,0.088463,0
10827,"hofmeester tr, 2019, ecol evol, v9, p2320, doi 10.1002/ece3.4878",460,497,7,460,0.494586,0.000682,0.204812,21622,0.077983,0
26694,"yamaura y, 2012, biodivers conserv, v21, p1365, doi 10.1007/s10531-012-0244-z",580,614,9,580,0.480557,0.000679,0.159615,26801,0.060835,0
24870,"van der weyde lk, 2018, biol conserv, v220, p21, doi 10.1016/j.biocon.2018.01.033",740,852,12,740,0.496612,0.000676,0.1353,36995,0.115397,0
12834,"kinnaird mf, 2012, conserv biol, v26, p1026, doi 10.1111/j.1523-1739.2012.01942.x",624,687,11,624,0.497114,0.000672,0.137913,26807,0.103734,0
11264,"hutto rl, 1986, auk, v103, p593, doi 10.1093/auk/103.3.593",642,686,10,642,0.498461,0.000666,0.146189,30080,0.093115,0
1880,"benitez-lopez a, 2017, science, v356, p180, doi 10.1126/science.aaj1891",598,662,10,598,0.492756,0.000665,0.139449,24892,0.078798,0
19133,"pimm sl, 2014, science, v344, p987, doi 10.1126/science.1246752",572,589,8,572,0.498516,0.00066,0.152279,24868,0.088219,0
18097,"ordenana ma, 2010, j mammal, v91, p1322, doi 10.1644/09-mamm-a-312.1",923,1046,13,923,0.501038,0.000648,0.161489,68714,0.195641,0
15960,"mckinney ml, 2006, biol conserv, v127, p247, doi 10.1016/j.biocon.2005.09.005",674,733,10,674,0.494595,0.000647,0.139545,31649,0.107216,0
26517,"woodroffe r, 1998, science, v280, p2126, doi 10.1126/science.280.5372.2126",777,940,14,777,0.499022,0.000642,0.130146,39236,0.135619,0
15357,"martin j, 2011, methods ecol evol, v2, p595, doi 10.1111/j.2041-210x.2011.00113.x",549,633,11,549,0.497773,0.000639,0.149017,22416,0.075036,0
9946,"hanski i, 1994, j anim ecol, v63, p151, doi 10.2307/5591",710,786,13,710,0.502173,0.000637,0.134389,33825,0.114772,0
14063,"levins richard, 1968",178,178,2,178,0.457839,0.000634,0.560274,8826,0.020008,0
7508,"ficetola gf, 2018, sci rep-uk, v8, doi 10.1038/s41598-018-28432-8",678,786,13,678,0.501409,0.000631,0.119515,27429,0.085185,0
7836,"forman rtt, 1998, annu rev ecol syst, v29, p207, doi 10.1146/annurev.ecolsys.29.1.207",648,702,10,648,0.498976,0.000624,0.14354,30090,0.108898,0
10538,"hesselbarth mhk, 2019, ecography, v42, p1648, doi 10.1111/ecog.04617",620,630,7,620,0.497315,0.000619,0.1624,31163,0.082497,0
575,"anderson dr, 2001, wildlife soc b, v29, p1294",662,762,13,662,0.497168,0.000615,0.124452,27229,0.099226,0
15702,"mccain cm, 2009, global ecol biogeogr, v18, p346, doi 10.1111/j.1466-8238.2008.00443.x",609,644,8,609,0.487937,0.000614,0.157284,29119,0.077056,0
6633,"dunning jb, 1992, oikos, v65, p169, doi 10.2307/3544901",614,632,8,614,0.496256,0.00061,0.146043,27484,0.082723,0
4223,"chapron g, 2014, science, v346, p1517, doi 10.1126/science.1257553",482,538,9,482,0.487981,0.000608,0.163784,18986,0.066273,0
7154,"ewers rm, 2006, biol rev, v81, p117, doi 10.1017/s1464793105006949",546,595,8,546,0.494658,0.000604,0.167235,24882,0.088638,0
14056,"levins r, 1969, bulletin of the entomological society of america, v15, p237",542,579,10,542,0.498222,0.000602,0.137514,20161,0.083719,0
12300,"karanth ku, 2004, p natl acad sci usa, v101, p4854, doi 10.1073/pnas.0306210101",842,981,14,842,0.497993,0.000601,0.117977,41771,0.134768,0
10889,"holm s, 1979, scand j stat, v6, p65",160,160,2,160,0.43071,0.0006,0.499371,6352,0.015628,0
5945,"denwood mj, 2016, j stat softw, v71, p1, doi 10.18637/jss.v071.i09",480,498,8,480,0.494821,0.000597,0.149295,17163,0.058544,0
14272,"link wa, 2002, j wildlife manage, v66, p277, doi 10.2307/3803160",703,851,13,703,0.500537,0.000594,0.132246,32632,0.103285,0
21948,"sekercioglu ch, 2004, p natl acad sci usa, v101, p18042, doi 10.1073/pnas.0408049101",324,329,5,324,0.480429,0.000589,0.221878,11610,0.040595,0
13459,"lambeck rj, 1997, conserv biol, v11, p849, doi 10.1046/j.1523-1739.1997.96319.x",586,626,9,586,0.494631,0.000585,0.14639,25092,0.085693,0
24195,"tingley mw, 2009, trends ecol evol, v24, p625, doi 10.1016/j.tree.2009.05.009",748,827,12,748,0.501223,0.000584,0.124981,34917,0.114328,0
11455,"isaac njb, 2014, methods ecol evol, v5, p1052, doi 10.1111/2041-210x.12254",443,511,9,443,0.491083,0.000581,0.169198,16565,0.051138,0
16626,"moilanen a, 2002, oikos, v96, p516, doi 10.1034/j.1600-0706.2002.960313.x",792,966,17,792,0.504233,0.000577,0.109438,34280,0.122784,0
12666,"kery m, 2010, j biogeogr, v37, p1851, doi 10.1111/j.1365-2699.2010.02345.x",708,809,13,708,0.500731,0.000575,0.12628,31605,0.116535,0
23127,"stein a, 2014, ecol lett, v17, p866, doi 10.1111/ele.12277",612,638,8,612,0.494676,0.000574,0.155488,29071,0.077825,0
2652,"borger l, 2006, j anim ecol, v75, p1393, doi 10.1111/j.1365-2656.2006.01164.x",253,254,3,253,0.469934,0.000566,0.378882,12078,0.030273,0
7203,"fahrig l, 2013, j biogeogr, v40, p1649, doi 10.1111/jbi.12130",655,709,10,655,0.500241,0.000565,0.138469,29658,0.095482,0
7068,"estes ja, 2011, science, v333, p301, doi 10.1126/science.1205106",891,1067,16,891,0.501066,0.000562,0.116884,46344,0.150096,0
22630,"smith ma, 2005, ecography, v28, p110",551,602,7,551,0.490744,0.000558,0.19315,29267,0.077057,0
14915,"mackenzie d. i., 2004, animal biodiversity and conservation, v27, p461",901,1020,15,901,0.501577,0.000557,0.113235,45911,0.155044,0
4286,"chen ic, 2011, science, v333, p1024, doi 10.1126/science.1206432",681,735,9,681,0.491011,0.000556,0.144092,33363,0.092432,0
24394,"treves a, 2003, conserv biol, v17, p1491, doi 10.1111/j.1523-1739.2003.00059.x",751,841,11,751,0.499132,0.000556,0.137754,38795,0.1326,0
3940,"casella g, 1992, am stat, v46, p167, doi 10.2307/2685208",239,241,3,239,0.465605,0.000552,0.391899,11146,0.029206,0
6606,"dunham jb, 2004, fisheries, v29, p18, doi 10.1577/1548-8446(2004)29[18:atcont]2.0.co;2",179,179,2,179,0.448387,0.000552,0.556964,8873,0.018389,0
16524,"miranda le, 2009, standard methods for sampling north american freshwater fishes, p223",255,264,3,255,0.449222,0.000552,0.382924,12401,0.020301,0
9563,"guillera-arroita g, 2015, global ecol biogeogr, v24, p276, doi 10.1111/geb.12268",812,966,12,812,0.500028,0.000547,0.12882,42416,0.117348,0
234,"ahumada ja, 2013, plos one, v8, doi 10.1371/journal.pone.0073707",879,1023,14,879,0.501001,0.000545,0.121636,46937,0.148375,0
14734,"lunn d, 2009, stat med, v28, p3049, doi 10.1002/sim.3680",667,724,11,667,0.494939,0.000545,0.134149,29796,0.089917,0
15959,"mckinney ml, 2002, bioscience, v52, p883, doi 10.1641/0006-3568(2002)052[0883:ubac]2.0.co;2",853,939,10,853,0.499917,0.000544,0.179733,65311,0.181584,0
12505,"kellner k, 2015, jagsui wrapper rjags",617,643,8,617,0.493584,0.000543,0.155071,29469,0.085063,0
20990,"royle ja, 2007, j comput graph stat, v16, p67, doi 10.1198/106186007x181425",687,795,13,687,0.499991,0.000542,0.120743,28452,0.103794,0
21443,"sauer j.r., 2017, n am breeding bird s",452,468,8,452,0.487585,0.000539,0.157212,16024,0.057932,0
19983,"redford kh, 1992, bioscience, v42, p412, doi 10.2307/1311860",659,720,10,659,0.492191,0.000538,0.138909,30117,0.090768,0
4318,"chesson p, 2000, annu rev ecol syst, v31, p343, doi 10.1146/annurev.ecolsys.31.1.343",533,550,5,533,0.49503,0.000537,0.343488,48699,0.142916,0
25791,"wellborn ga, 1996, annu rev ecol syst, v27, p337, doi 10.1146/annurev.ecolsys.27.1.337",684,854,10,684,0.500379,0.000536,0.175036,40886,0.105885,0
25540,"wang yw, 2015, biol conserv, v190, p23, doi 10.1016/j.biocon.2015.05.007",765,882,13,765,0.499418,0.000535,0.136471,39881,0.127391,0
26409,"wisz ms, 2013, biol rev, v88, p15, doi 10.1111/j.1469-185x.2012.00235.x",558,589,9,558,0.490059,0.000535,0.148234,23036,0.079402,0
1113,"bailey ll, 2009, biol conserv, v142, p2983, doi 10.1016/j.biocon.2009.07.028",522,585,12,522,0.494224,0.000534,0.1284,17460,0.074949,0
1826,"bellard c, 2012, ecol lett, v15, p365, doi 10.1111/j.1461-0248.2011.01736.x",635,676,9,635,0.497718,0.000533,0.142388,28662,0.089124,0
3169,"brown jh, 1984, am nat, v124, p255, doi 10.1086/284267",680,739,12,680,0.501038,0.000531,0.126938,29305,0.109076,0
18444,"parmesan c, 2003, nature, v421, p37, doi 10.1038/nature01286",552,596,10,552,0.497653,0.000531,0.152904,23253,0.085561,0
12665,"kery m, 2010, j anim ecol, v79, p453, doi 10.1111/j.1365-2656.2009.01632.x",644,743,14,644,0.495792,0.000525,0.122398,25342,0.079823,0
20988,"royle ja, 2007, ecol monogr, v77, p465, doi 10.1890/06-0912.1",716,873,15,716,0.503716,0.000521,0.133121,34075,0.123663,0
253,"akaike h, 1974, ieee t automat contr, vac19, p716, doi 10.1109/tac.1974.1100705",629,653,8,629,0.495956,0.00052,0.153747,30366,0.081269,0
19682,"raats m. m., 1991, food quality and preference, v3, p89, doi 10.1016/0950-3293(91)90028-d",105,105,2,105,0.424977,0.00052,0.545421,2978,0.010991,0
3056,"brodie jf, 2015, conserv biol, v29, p110, doi 10.1111/cobi.12389",644,748,11,644,0.496229,0.000519,0.14235,29473,0.09627,0
10597,"hijmans rj, 2005, int j climatol, v25, p1965, doi 10.1002/joc.1276",468,494,8,468,0.488987,0.000512,0.155695,17014,0.068218,0
26698,"yamaura y, 2016, ecol res, v31, p289, doi 10.1007/s11284-016-1340-4",422,451,8,422,0.489988,0.000511,0.1728,15350,0.064176,0
1114,"bailey ll, 2014, methods ecol evol, v5, p1269, doi 10.1111/2041-210x.12100",726,812,14,726,0.498562,0.000506,0.120923,31824,0.119904,0
9985,"hardin g, 1960, science, v131, p1292, doi 10.1126/science.131.3409.1292",528,569,7,528,0.492747,0.000506,0.19835,27596,0.093111,0
11566,"jackson da, 2001, can j fish aquat sci, v58, p157, doi 10.1139/f00-239",530,585,8,530,0.499575,0.000505,0.173521,24325,0.074017,0
9562,"guillera-arroita g, 2014, plos one, v9, doi 10.1371/journal.pone.0099571",594,641,11,594,0.500389,0.000502,0.138183,24337,0.0972,0
1545,"bateman pw, 2012, j zool, v287, p1, doi 10.1111/j.1469-7998.2011.00887.x",596,671,10,596,0.497159,0.000495,0.147871,26219,0.098655,0
2926,"brawn jd, 2001, annu rev ecol syst, v32, p251, doi 10.1146/annurev.ecolsys.32.081501.114031",500,564,8,500,0.492855,0.000495,0.176361,22001,0.074411,0
22773,"sollmann r, 2012, mamm biol, v77, p41, doi 10.1016/j.mambio.2011.06.011",869,962,10,869,0.499022,0.000495,0.185058,69794,0.186971,0
22351,"simon ks, 2003, freshwater biol, v48, p982, doi 10.1046/j.1365-2427.2003.01069.x",186,186,2,186,0.435848,0.000492,0.540773,9304,0.016681,0
233,"ahumada ja, 2011, philos t r soc b, v366, p2703, doi 10.1098/rstb.2011.0115",794,1002,16,794,0.503876,0.00049,0.12955,40785,0.150032,0
9256,"grant ehc, 2016, sci rep-uk, v6, doi 10.1038/srep25625",440,484,6,440,0.484935,0.000489,0.22484,21715,0.052377,0
6377,"dorazio rm, 2011, biodiversity loss in a changing planet, p277",733,851,12,733,0.499123,0.000488,0.129593,34767,0.107529,0
7511,"fick se, 2017, int j climatol, v37, p4302, doi 10.1002/joc.5086",573,601,8,573,0.494885,0.000488,0.161693,26498,0.079566,0
4164,"chandler rb, 2013, ann appl stat, v7, p936, doi 10.1214/12-aoas610",498,527,8,498,0.495628,0.000487,0.162251,20079,0.081858,0
21710,"schoener tw, 1970, ecology, v51, p408, doi 10.2307/1935376",184,184,2,184,0.427882,0.000487,0.544844,9173,0.01639,0
24196,"tingley mw, 2012, global change biol, v18, p3279, doi 10.1111/j.1365-2486.2012.02784.x",755,904,11,755,0.499464,0.000486,0.143022,40709,0.106608,0
17651,"noon br, 2012, conserv biol, v26, p432, doi 10.1111/j.1523-1739.2012.01855.x",745,856,14,745,0.500528,0.000485,0.11675,32356,0.120278,0
19234,"poff nl, 1997, bioscience, v47, p769, doi 10.2307/1313099",410,455,6,410,0.494866,0.000485,0.227098,19041,0.054917,0
26873,"zeller ka, 2011, biol conserv, v144, p892, doi 10.1016/j.biocon.2010.12.003",680,814,13,680,0.494812,0.000484,0.129156,29817,0.104108,0
6525,"duarte a, 2018, ecol model, v374, p51, doi 10.1016/j.ecolmodel.2018.02.007",743,944,16,743,0.50207,0.000482,0.118344,32622,0.102521,0
3825,"caro tm, 2003, biol conserv, v110, p67, doi 10.1016/s0006-3207(02)00177-5",767,954,14,767,0.499289,0.00048,0.142881,41973,0.145279,0
2551,"bolker bm, 2009, trends ecol evol, v24, p127, doi 10.1016/j.tree.2008.10.008",458,476,7,458,0.495592,0.000479,0.186712,19540,0.070318,0
17811,"o'brien tg, 2003, anim conserv, v6, p131, doi 10.1017/s1367943003003172",558,611,9,558,0.494405,0.000477,0.166483,25872,0.097996,0
4327,"chevan a, 1991, am stat, v45, p90, doi 10.2307/2684366",149,150,2,149,0.426559,0.000473,0.511518,5640,0.011204,0
13692,"laurance wf, 2012, nature, v489, p290, doi 10.1038/nature11318",621,709,10,621,0.494713,0.00047,0.148522,28592,0.087773,0
5361,"cusack jj, 2015, plos one, v10, doi 10.1371/journal.pone.0126373",785,911,12,785,0.501409,0.000468,0.14276,43930,0.143133,0
21251,"sala oe, 2000, science, v287, p1770, doi 10.1126/science.287.5459.1770",708,755,10,708,0.49963,0.000468,0.130974,32780,0.100974,0
12670,"kery m, 2011, j biogeogr, v38, p617, doi 10.1111/j.1365-2699.2011.02487.x",653,809,13,653,0.498571,0.000467,0.136848,29132,0.108746,0
20928,"rowcliffe jm, 2014, methods ecol evol, v5, p1170, doi 10.1111/2041-210x.12278",448,468,7,448,0.494387,0.000465,0.181767,18200,0.070476,0
22331,"simberloff d, 1998, biol conserv, v83, p247, doi 10.1016/s0006-3207(97)00081-5",452,494,9,452,0.492361,0.000464,0.159822,16290,0.078205,0
10812,"hoffmann m, 2010, science, v330, p1503, doi 10.1126/science.1194442",584,607,8,584,0.495129,0.000461,0.153446,26122,0.082064,0
22927,"spiegelhalter d., 2003, winbugs user manual",627,707,13,627,0.500537,0.000458,0.12912,25340,0.107172,0
12296,"karanth ku, 1998, ecology, v79, p2852",714,844,13,714,0.499354,0.000447,0.143262,36466,0.128368,0
20852,"rota ct, 2011, ecography, v34, p659, doi 10.1111/j.1600-0587.2010.06433.x",782,829,9,782,0.501837,0.000446,0.201614,61567,0.176801,0
20987,"royle ja, 2006, j agr biol envir st, v11, p249, doi 10.1198/108571106x129153",585,691,12,585,0.500092,0.000443,0.141541,24178,0.093107,0
345,"alford ra, 1999, annu rev ecol syst, v30, p133, doi 10.1146/annurev.ecolsys.30.1.133",601,652,10,601,0.498452,0.000442,0.144132,25987,0.091248,0
2097,"betts mg, 2008, ecography, v31, p592, doi 10.1111/j.0906-7590.2008.05490.x",572,630,11,572,0.49417,0.000441,0.142003,23190,0.088228,0
22286,"sikes rs, 2016, j mammal, v97, p663, doi 10.1093/jmammal/gyw078",518,532,7,518,0.497644,0.000437,0.163596,21906,0.069859,0
19367,"potts sg, 2010, trends ecol evol, v25, p345, doi 10.1016/j.tree.2010.01.007",324,357,6,324,0.490361,0.000431,0.231051,12090,0.040118,0
3761,"cardillo m, 2005, science, v309, p1239, doi 10.1126/science.1116030",767,879,12,767,0.497452,0.000429,0.139736,41049,0.132947,0
24984,"vanhorne b, 1983, j wildlife manage, v47, p893",601,637,8,601,0.497855,0.000428,0.173095,31209,0.096855,0
18062,"olson gs, 2005, j wildlife manage, v69, p918, doi 10.2193/0022-541x(2005)069[0918:mosodf]2.0.co;2",667,724,9,667,0.496904,0.000425,0.23789,52838,0.153964,0
20981,"royle ja, 2004, ecology, v85, p1591, doi 10.1890/03-3127",538,598,10,538,0.496356,0.000425,0.151509,21886,0.076954,0
15227,"margules cr, 2000, nature, v405, p243, doi 10.1038/35012251",536,574,9,536,0.499658,0.000424,0.161103,23099,0.100849,0
377,"alldredge mw, 2007, ecol appl, v17, p948, doi 10.1890/06-0685",583,697,11,583,0.498369,0.000419,0.159862,27121,0.103548,0
27057,"zuur af, 2010, methods ecol evol, v1, p3, doi 10.1111/j.2041-210x.2009.00001.x",394,404,5,394,0.492478,0.000418,0.23491,18187,0.059471,0
12287,"karanth kk, 2009, j appl ecol, v46, p1189, doi 10.1111/j.1365-2664.2009.01710.x",604,705,12,604,0.496402,0.000416,0.134724,24534,0.098446,0
9451,"grimm nb, 2008, science, v319, p756, doi 10.1126/science.1150195",504,551,6,504,0.491422,0.000413,0.212976,26996,0.069345,0
2907,"brashares js, 2005, biodivers conserv, v14, p2709, doi 10.1007/s10531-005-8404-z",120,120,2,120,0.412384,0.000412,0.497199,3550,0.013985,0
4165,"chandler rb, 2013, conserv biol, v27, p785, doi 10.1111/cobi.12046",557,603,9,557,0.484536,0.000412,0.157905,24451,0.075384,0
19479,"prevedello ja, 2010, biodivers conserv, v19, p1205, doi 10.1007/s10531-009-9750-z",395,420,6,395,0.493107,0.000412,0.216976,16884,0.062384,0
8573,"gelman a, 2014, stat comput, v24, p997, doi 10.1007/s11222-013-9416-2",644,797,10,644,0.501391,0.00041,0.168146,34814,0.112001,0
12058,"jones je, 2012, plos one, v7, doi 10.1371/journal.pone.0043290",704,822,11,704,0.49905,0.00041,0.145986,36125,0.123062,0
8183,"furnas bj, 2015, j wildlife manage, v79, p325, doi 10.1002/jwmg.821",529,619,10,529,0.495138,0.000408,0.155296,21688,0.07928,0
24163,"tilman d, 1994, nature, v371, p65, doi 10.1038/371065a0",611,646,9,611,0.494333,0.000408,0.146124,27231,0.097558,0
6053,"di bitetti ms, 2006, j zool, v270, p153, doi 10.1111/j.1469-7998.2006.00102.x",627,695,10,627,0.491797,0.000407,0.146002,28653,0.09759,0
8720,"gibbons jw, 2006, conserv biol, v20, p1457, doi 10.1111/j.1523-1739.2006.00443.x",352,430,7,352,0.481276,0.000407,0.224747,13884,0.045588,0
7770,"foley ja, 2005, science, v309, p570, doi 10.1126/science.1111772",659,728,11,659,0.500176,0.000405,0.131944,28607,0.099395,0
7533,"fielding ah, 1997, environ conserv, v24, p38, doi 10.1017/s0376892997000088",641,686,11,641,0.490326,0.000404,0.120466,24710,0.082843,0
12685,"kery m., 2021, appl hierarchical mo, v2",489,519,8,489,0.497223,0.000403,0.157816,18830,0.067519,0
5628,"davis ml, 2011, anim conserv, v14, p56, doi 10.1111/j.1469-1795.2010.00389.x",734,776,7,734,0.497745,0.000401,0.232046,62423,0.168261,0
7323,"fausch kd, 2002, bioscience, v52, p483, doi 10.1641/0006-3568(2002)052[0483:ltrbtg]2.0.co;2",536,567,6,536,0.496721,0.000399,0.20673,29641,0.067526,0
21453,"sauer jr, 2011, auk, v128, p87, doi 10.1525/auk.2010.09220",553,592,9,553,0.495774,0.000399,0.151073,23058,0.085374,0
25379,"wake db, 2008, p natl acad sci usa, v105, p11466, doi 10.1073/pnas.0801921105",420,443,7,420,0.493341,0.000399,0.185544,16326,0.068987,0
1278,"banerjee s., 2004, hierarchical modelin",127,130,3,127,0.47661,0.000397,0.391826,3135,0.028528,0
6605,"dunham jb, 2002, rev fish biol fisher, v12, p373, doi 10.1023/a:1025338203702",183,183,2,183,0.435097,0.000395,0.54843,9133,0.013337,0
11797,"jetz w, 2007, plos biol, v5, p1211, doi 10.1371/journal.pbio.0050157",593,631,9,593,0.494912,0.000395,0.15871,27858,0.088793,0
8588,"gelman a., 2007, data anal using regr, doi [10.1017/cbo9780511790942 10.1017/cbo9780511790942]",415,420,6,415,0.492756,0.00039,0.195006,16752,0.057311,0
26601,"wright wj, 2019, ecology, v100, doi 10.1002/ecy.2703",437,451,6,437,0.489111,0.000385,0.193353,18420,0.058258,0
151,"adams mj, 2013, plos one, v8, doi 10.1371/journal.pone.0064347",600,685,10,600,0.499926,0.000383,0.157078,28227,0.095831,0
6326,"donadio e, 2006, am nat, v167, p524, doi 10.1086/501033",870,1060,11,870,0.497525,0.000383,0.190633,72062,0.178356,0
6379,"dorazio rm, 2013, ecology, v94, p1472, doi 10.1890/0012-9658-94.7.1472",290,308,5,290,0.476157,0.000378,0.247107,10355,0.042803,0
12424,"kays r, 2017, j appl ecol, v54, p242, doi 10.1111/1365-2664.12700",501,564,9,501,0.493656,0.000374,0.181078,22680,0.097151,0
6667,"durso am, 2011, biol conserv, v144, p1508, doi 10.1016/j.biocon.2011.01.020",345,359,6,345,0.484284,0.000373,0.216009,12818,0.045822,0
16755,"moore je, 2005, j wildlife manage, v69, p933, doi 10.2193/0022-541x(2005)069[0933:mpobfr]2.0.co;2",588,647,10,588,0.497178,0.000373,0.142324,24562,0.09085,0
